form_code,protocol_code,ordinal,source_page,source_locator,source_refs,original_text,text_digest,proposal_id,proposed_risk_band,proposed_risk_domain,safety_critical_proposal,source_mapping_state,source_authority_state,risk_classification_state,decision_state
"FSS-AGA-FORM-014","AGA 014.423","88","24","raw PDF page 24; AGA 014.423; Protocol question column","NAMCARs 139.12.7","Are runway turn pad lights provided for continuous guidance on a runway turn pad intended for use at night?","sha256:b34d9436818dfa352da3a5a2fa1eb462fe159db1a4c76d685c54ce5c4d7d3efc","all-forms-preview-014-0088","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.425","89","24","raw PDF page 24; AGA 014.425; Protocol question column","NAMCARs 139.12.7","Are runway turn pad lights fixed unidirectional lights showing green with beam dimensions such that the light is visible only from aeroplanes on or approaching the runway turn pad?","sha256:a904de163d9db40c08bc011b616c4af0742c1ae013a21557471d9e467d678b42","all-forms-preview-014-0089","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.427","90","24","raw PDF page 24; AGA 014.427; Protocol question column","NAMCARs 139.12.7","Are runway turn pad lights in conformance to the applicable requirements?","sha256:239036d8f4071b24025eab7f4df8280498a9fa65c2a505d730413a80ee54b9b5","all-forms-preview-014-0090","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.431","91","25","raw PDF page 25; AGA 014.431; Protocol question column","NAMCARs 139.12.7","Are stop bars provided at every runway- holding position serving a runway intended to be used in runway visual range conditions less than a value of 350 m?","sha256:fff6538f38335909fc6198e270efc7e8e77778b70f26106e77d7b3dbd567e5ce","all-forms-preview-014-0091","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.433","92","25","raw PDF page 25; AGA 014.433; Protocol question column","NAMCARs 139.12.7","Where there is more than one stop bar associated with a taxiway/runway intersection, is there a system in place to ensure that only one is illuminated at any given time?","sha256:a7aa697431bd48fcb927a50b279d0e7bd78f201622a3b1375320d3457ca107e9","all-forms-preview-014-0092","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.435","93","25","raw PDF page 25; AGA 014.435; Protocol question column","NAMCARs 139.12.7","Are stop bars provided at intermediate holding position when it is desired to supplement markings with lights and to provide traffic control by visual means?","sha256:cafdaea32b4ec95994836cf07422d307b67596a4bd96220f61455afbc767d519","all-forms-preview-014-0093","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.437","94","26","raw PDF page 26; AGA 014.437; Protocol question column","NAMCARs 139.12.7","Are stop bars in conformance to the applicable requirements?","sha256:33a902b42acd98c1657082e0595e648ea2091d37dcee8afa2006398134a00c39","all-forms-preview-014-0094","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.441","95","26","raw PDF page 26; AGA 014.441; Protocol question column","NAMCARs 139.12.7","Is the lighting circuit of the stop bars in conformance to the applicable requirements?","sha256:1c27279673ca6319543d787771239dcf5c15e13d177b224331d8051c812bcbe3","all-forms-preview-014-0095","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.443","96","27","raw PDF page 27; AGA 014.443; Protocol question column","NAMCARs 139.12.7","Where stop bar is not installed, are intermediate holding position lights provided at an intermediate holding position intended for use in runway visual range conditions less than a value of 350 m?","sha256:cc56a5c7e721699b48eb15e72e7e02a743fc04d049c483238a107967f4e1d57e","all-forms-preview-014-0096","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.445","97","27","raw PDF page 27; AGA 014.445; Protocol question column","NAMCARs 139.12.7","Are intermediate holding position lights provided at an intermediate holding position where there is no need for stop-and-go signals as provided by a stop bar?","sha256:6b49ef8d65e681e9c5f637e38bf5aea1f2979a93cc3d4b3167a81f3414780fd4","all-forms-preview-014-0097","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.447","98","27","raw PDF page 27; AGA 014.447; Protocol question column","NAMCARs 139.12.7","Are the intermediate holding position lights in conformance to the applicable requirements?","sha256:da02f788d2ca7e065bd3d778f7048a980cebeaccd6559c2eb079ac8ba9584fa9","all-forms-preview-014-0098","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.449","99","28","raw PDF page 28; AGA 014.449; Protocol question column","NAMCARs 139.12.7","Are runway guard lights, Configuration A, provided at each taxiway/runway intersection associated with a runway intended for use in: a) runway visual range conditions less than a value of 550 m where a stop bar is not installed: and b) runway visual range conditions of values between 550 m and 1 200 m where the traffic density is heavy?","sha256:6493093c709519164e12b494941cb694c816a762b0814bac09a69953e0b8f4c9","all-forms-preview-014-0099","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.451","100","28","raw PDF page 28; AGA 014.451; Protocol question column","NAMCARs 139.12.7","Has the applicant conducted a survey/study to identify runway incursion hot spots?","sha256:3ceaeb7e991abf2829d76748aa9cdd6c52aa6d87557901bf79db349a26394c04","all-forms-preview-014-0100","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.453","101","28","raw PDF page 28; AGA 014.453; Protocol question column","NAMCARs 139.12.7","Are runway guard lights, Configuration A or B, provided at each taxiway/runway intersection where runway incursion hot spots have been identified, and used under all weather conditions during day and night?","sha256:437bb339e0435ae638cc7c00626c508b96395d90f58e7e7c7a2a98671ea00d68","all-forms-preview-014-0101","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.455","102","28","raw PDF page 28; AGA 014.455; Protocol question column","NAMCARs 139.12.7","Is there a runway guard light of Configuration B, collocated with a stop bar?","sha256:b8610cd2d0b842c9d5dce1e45ac33fc29c2a04fa9718202c1e6213f979bf44aa","all-forms-preview-014-0102","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.457","103","29","raw PDF page 29; AGA 014.457; Protocol question column","NAMCARs 139.12.7","Are all runway guard lights of Configuration A located at each side of the taxiway at a distance from the runway centre line not less than that specified for a take-off runway applicable to the type of runway and number code of the aerodrome reference code?","sha256:8dafd388a6e47dc4c5119b87420ffff377e08bdd93e12b0636ab85c58c01a34f","all-forms-preview-014-0103","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.459","104","29","raw PDF page 29; AGA 014.459; Protocol question column","NAMCARs 139.12.7","Are all runway guard lights of Configuration B located across the taxiway at a distance from the runway centre line not less than that specified for a take-off runway applicable to the type of runway and number code of the aerodrome reference code?","sha256:b0d7ce2255140a970016274dc7db2016a43df334ffecdd2281d6b2f2e130b7a8","all-forms-preview-014-0104","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.461","105","30","raw PDF page 30; AGA 014.461; Protocol question column","NAMCARs 139.12.7","Are the runway guard lights in conformance to the specifications?","sha256:96beab23da5b0da81dfbd0a458c240824ff35eabc3d39bb80973dd8ab01aeb89","all-forms-preview-014-0105","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.471","106","30","raw PDF page 30; AGA 014.471; Protocol question column","NAMCARs 139.12.7","Is apron floodlighting provided on an apron, and on a designated isolated aircraft parking position intended to be used at night?","sha256:9481f4f0ae834f09ba83dd4323785da82eede346612d8260553e3c6157f8bf7f","all-forms-preview-014-0106","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.473","107","31","raw PDF page 31; AGA 014.473; Protocol question column","NAMCARs 139.12.7","Are apron floodlighting in conformance to the specifications?","sha256:1c4f173f3981b640656c72806968d4bfc03773b0f20a5d5150c76dc16b3c7780","all-forms-preview-014-0107","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.481","108","32","raw PDF page 32; AGA 014.481; Protocol question column","NAMCARs 139.12.7","Is a visual docking guidance system provided to indicate, by a visual aid, the precise positioning of an aircraft on an aircraft stand when other alternative means, such as marshallers, are not practicable?","sha256:41befbb3dd6c56e5fce0229d2bb204f0c12d04364694e98369fe4975cf25e001","all-forms-preview-014-0108","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.483","109","32","raw PDF page 32; AGA 014.483; Protocol question column","NAMCARs 139.12.7","Does the visual docking guidance system provide both azimuth and stopping guidance?","sha256:34b6c25fe5b857ffb76acab0ba5344fc9c28be60ed100272f02c4caf3bb84b31","all-forms-preview-014-0109","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.485","110","32","raw PDF page 32; AGA 014.485; Protocol question column","NAMCARs 139.12.7","Are the azimuth and stopping guidance of the visual docking guidance system adequate for use in all weather, visibility, background lighting and pavement conditions for which the system is intended, both by day and night without dazzling the pilot?","sha256:e01e456d6ef201b554315c9d7c16377eab210b93d36965b5fc9ef1b809e8d450","all-forms-preview-014-0110","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.487","111","33","raw PDF page 33; AGA 014.487; Protocol question column","NAMCARs 139.12.7","Are the azimuth and stopping guidance of the visual docking guidance system adequate for use in all weather, visibility, background lighting and pavement conditions for which the system is intended, both by day and night without dazzling the pilot?","sha256:e01e456d6ef201b554315c9d7c16377eab210b93d36965b5fc9ef1b809e8d450","all-forms-preview-014-0111","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.489","112","33","raw PDF page 33; AGA 014.489; Protocol question column","NAMCARs 139.12.7","Are the azimuth guidance unit and the stopping position indicator designed such that a clear indication of malfunction of either or both is available to the pilot, and they can be turned off?","sha256:4eafdfb64ab27b8be8e7836349f68b29cc6b097f3ff0c6180bca730f00d89a1a","all-forms-preview-014-0112","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.491","113","34","raw PDF page 34; AGA 014.491; Protocol question column","NAMCARs 139.12.7","Are the azimuth guidance unit and the stopping position indicator located in such a way that there is continuity of guidance between the aircraft stand markings, the aircraft stand manoeuvring guidance lights, if present, and the visual docking guidance system?","sha256:48f16d7bda44c1d143528e42f1193350cd80f6abeb66b030d74f9a46e5576ba4","all-forms-preview-014-0113","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.493","114","34","raw PDF page 34; AGA 014.493; Protocol question column","NAMCARs 139.12.7","Is the accuracy of the system adequate for the type of loading bridge and fixed aircraft servicing installations with which it is to be used?","sha256:c43060f28d63273fd62417b20b59024f93c29070a9255fe68f59f03a16ce1a8e","all-forms-preview-014-0114","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.495","115","34","raw PDF page 34; AGA 014.495; Protocol question column","NAMCARs 139.12.7","If selective operation is required to prepare the system for use by a particular type of aircraft, does the system provide an identification of the selected aircraft type to both the pilot and the system operator as a means of ensuring that the system has been set properly?","sha256:e9cefaf916b0ac8defd396dc5ffb78e00aeafb928b26e537a39596420fcc6c9b","all-forms-preview-014-0115","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.497","116","35","raw PDF page 35; AGA 014.497; Protocol question column","NAMCARs 139.12.7","Are the location and characteristics of the azimuth guidance unit in conformance to the requirements?","sha256:3bab172d606bf675d13058ebbb837cb0c0f0ba103fa6b9cb796203697a6df4b5","all-forms-preview-014-0116","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.499","117","36","raw PDF page 36; AGA 014.499; Protocol question column","NAMCARs 139.12.7","Are the location and characteristics of the stopping position indicator in conformance to the requirements?","sha256:cedc2567c7cd1d4c71658b1a22861535861fa01f42aff043326cf2ce5bf6dd13","all-forms-preview-014-0117","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.501","118","37","raw PDF page 37; AGA 014.501; Protocol question column","NAMCARs 139.12.7","Is an advanced visual docking guidance system provided where it is operationally desirable to confirm the correct aircraft type for which guidance is being provided and/or to indicate the stand centre line in use, where more than one is provided for?","sha256:b12207ef31c989e6ed6ddb75a9f96981e8185080bd135927ec0488d29ef83595","all-forms-preview-014-0118","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.503","119","37","raw PDF page 37; AGA 014.503; Protocol question column","NAMCARs 139.12.7","Is the advanced visual docking guidance system suitable for use by all types of aircraft for which the aircraft stand is intended?","sha256:3ef1931306bcc505b88df20e4c70c235317c9cd357a1d528fef54b43c9b8e55b","all-forms-preview-014-0119","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.505","120","37","raw PDF page 37; AGA 014.505; Protocol question column","NAMCARs 139.12.7","Is the advanced visual docking guidance system used only in conditions in which its operational performance is specified?","sha256:cdf8b54e12c9e175a12aad52219bbaf36b6969e8b84bcb56ba903ad84483974e","all-forms-preview-014-0120","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.507","121","37","raw PDF page 37; AGA 014.507; Protocol question column","NAMCARs 139.12.7","Is there a method for indicating that the advanced visual docking guidance system is not in operational use or is unserviceable?","sha256:7e6e4e39736898404fcef27ea45ea7e14d02df2d6055f8a62fc67b9efdc585d4","all-forms-preview-014-0121","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.509","122","38","raw PDF page 38; AGA 014.509; Protocol question column","NAMCARs 139.12.7","Is there a method for ensuring that the guidance information provided by the advanced visual docking guidance system does not conflict with that provided by a conventional visual docking guidance system on an aircraft stand if both types are provided and are in operational use?","sha256:f2cec6fbd575ad7dd1f1e486fb2709d3d86e59a055555dfe663315a709159ccc","all-forms-preview-014-0122","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.511","123","39","raw PDF page 39; AGA 014.511; Protocol question column","NAMCARs 139.12.7","Are the location and characteristics of the advanced docking guidance system in conformance to the requirements?","sha256:23d65ad66caf3c7bc8943d72d8e958058883add440a34dc00d3fc928da9377c3","all-forms-preview-014-0123","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.513","124","40","raw PDF page 40; AGA 014.513; Protocol question column","NAMCARs 139.12.7","Is the advanced visual docking guidance system capable of providing docking guidance information for all aircraft taxi speeds encountered during the docking manoeuvre?","sha256:66abaae256caa2f253e365a34b81c2209504e6de04e7acd124b0f1d84c8f5e52","all-forms-preview-014-0124","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.515","125","40","raw PDF page 40; AGA 014.515; Protocol question column","NAMCARs 139.12.7","Does the time taken from the determination of the lateral displacement to its display result in a deviation of the aircraft, when operated in normal conditions, from the stand centre line greater than 1 m?","sha256:8b9a141587e23dd9f4409351b87c8747afccfe4c593bdda6938a6a757f96c606","all-forms-preview-014-0125","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.517","126","40","raw PDF page 40; AGA 014.517; Protocol question column","NAMCARs 139.12.7","Are the symbols and graphics used to depict guidance information intuitively representative of the type of information provided?","sha256:da70f0c4a4df622bc7b6b140213b3d4d8cda6e92dffc4abd15f0fd6f5b059fed","all-forms-preview-014-0126","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.519","127","40","raw PDF page 40; AGA 014.519; Protocol question column","NAMCARs 139.12.7","Is information on the lateral displacement of the aircraft relative to the stand centre line provided at least 25 m prior to the stop position?","sha256:fad2d62007927208caa9874d268d1577e39de28e2a89303c7b16d39cf4164d32","all-forms-preview-014-0127","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.521","128","41","raw PDF page 41; AGA 014.521; Protocol question column","NAMCARs 139.12.7","Is information on continuous closure distance and closure rate provided from at least 15 m prior to the stop position?","sha256:7c086d4b74ab1fb4f8cfd91b846a6709ea7a1299de214f9ec9f087acbec9c38c","all-forms-preview-014-0128","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.523","129","41","raw PDF page 41; AGA 014.523; Protocol question column","NAMCARs 139.12.7","Is there a means on the advanced visual docking guidance system to indicate the need to bring the aircraft to an immediate halt?","sha256:715e484992d85dd27720f9d9ac7ce4b0cf9599efdc07d46e0c74ed1b3adabce0","all-forms-preview-014-0129","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.525","130","41","raw PDF page 41; AGA 014.525; Protocol question column","NAMCARs 139.12.7","is there a method to ensure that no information is displayed?","sha256:6133b8b71c07deb2c3b294dec86fdd1500a24d2c3f40edc436f7cee0311a33ec","all-forms-preview-014-0130","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.527","131","41","raw PDF page 41; AGA 014.527; Protocol question column","NAMCARs 139.12.7","Is the provision to initiate an immediate halt to the docking procedure made available to personnel responsible for the operational safety of the stand?","sha256:982f38893c40ec978ac5bf6bb882df498db0a484e767b71bfd34dbe21d916ef2","all-forms-preview-014-0131","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.531","132","41","raw PDF page 41; AGA 014.531; Protocol question column","NAMCARs 139.12.7","Are aircraft stand manoeuvring guidance lights provided to facilitate the positioning of an aircraft on an aircraft stand on a paved apron intended for use in poor visibility conditions?","sha256:76c987f42daf3eccf97b8697c3e5834dc24537afd91bf6dc75f7f223e5afc3aa","all-forms-preview-014-0132","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.533","133","42","raw PDF page 42; AGA 014.533; Protocol question column","NAMCARs 139.12.7","Are the location and characteristics of the aircraft stand manoeuvring guidance lights in conformance to the requirements?","sha256:6bc347664ef77eb9f2e3134f99d0f03ae5551a079f5870244fad0747ea9de450","all-forms-preview-014-0133","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-014","AGA 014.541","134","42","raw PDF page 42; AGA 014.541; Protocol question column","NAMCARs 139.12.7","Is a road-holding position light provided at road-holding position serving a runway intended to be used in runway visual range conditions less than a value of 350 m?","sha256:fcc38b031c3d242db87edd8f2e1de63006b587091d66349b3f768ddc849f440c","all-forms-preview-014-0134","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
